no_of_spikes,correlation_values,correlation_entities
28,0.7871073075,spearman_ADM_FEDM
28,0.8029517505,spearman_ADM_FEDM
28,0.7650547962,spearman_ADM_FEDM
28,0.7766145667,spearman_ADM_FEDM
28,0.7864460342,spearman_ADM_FEDM
28,0.755870618,spearman_ADM_FEDM
28,0.7596653125,spearman_ADM_FEDM
28,0.8010712195,spearman_ADM_FEDM
28,0.7732910723,spearman_ADM_FEDM
28,0.7535336188,spearman_ADM_FEDM
28,0.756121633,spearman_ADM_FEDM
28,0.7405450527,spearman_ADM_FEDM
30,0.7717445973,spearman_ADM_FEDM
30,0.7915917546,spearman_ADM_FEDM
30,0.7575466288,spearman_ADM_FEDM
30,0.759497572,spearman_ADM_FEDM
30,0.7912787351,spearman_ADM_FEDM
30,0.7596626423,spearman_ADM_FEDM
30,0.7784751374,spearman_ADM_FEDM
30,0.7916168978,spearman_ADM_FEDM
30,0.7794388473,spearman_ADM_FEDM
30,0.7776424136,spearman_ADM_FEDM
30,0.7731840496,spearman_ADM_FEDM
30,0.8152362807,spearman_ADM_FEDM
30,0.7700711009,spearman_ADM_FEDM
30,0.7712882751,spearman_ADM_FEDM
30,0.7729935664,spearman_ADM_FEDM
32,0.7369010025,spearman_ADM_FEDM
32,0.7395915622,spearman_ADM_FEDM
32,0.7290820761,spearman_ADM_FEDM
32,0.7824907831,spearman_ADM_FEDM
32,0.7894584341,spearman_ADM_FEDM
32,0.796035349,spearman_ADM_FEDM
32,0.764579662,spearman_ADM_FEDM
32,0.7789899916,spearman_ADM_FEDM
32,0.7648479492,spearman_ADM_FEDM
32,0.7558586404,spearman_ADM_FEDM
32,0.7564169702,spearman_ADM_FEDM
32,0.78140081,spearman_ADM_FEDM
32,0.775830618,spearman_ADM_FEDM
32,0.7839130088,spearman_ADM_FEDM
32,0.7678236495,spearman_ADM_FEDM
34,0.7391862076,spearman_ADM_FEDM
34,0.7894071904,spearman_ADM_FEDM
34,0.7626237687,spearman_ADM_FEDM
34,0.7444616872,spearman_ADM_FEDM
34,0.7692021541,spearman_ADM_FEDM
34,0.7679889145,spearman_ADM_FEDM
34,0.7607907308,spearman_ADM_FEDM
34,0.756684845,spearman_ADM_FEDM
34,0.7732994967,spearman_ADM_FEDM
34,0.7794583901,spearman_ADM_FEDM
34,0.7790297851,spearman_ADM_FEDM
34,0.7602525194,spearman_ADM_FEDM
34,0.7575371404,spearman_ADM_FEDM
34,0.7780259848,spearman_ADM_FEDM
34,0.795592031,spearman_ADM_FEDM
36,0.8036785328,spearman_ADM_FEDM
36,0.7719108865,spearman_ADM_FEDM
36,0.7769098016,spearman_ADM_FEDM
36,0.7294707917,spearman_ADM_FEDM
36,0.7456091514,spearman_ADM_FEDM
36,0.7304179346,spearman_ADM_FEDM
36,0.7542291274,spearman_ADM_FEDM
36,0.7722839896,spearman_ADM_FEDM
36,0.7591239083,spearman_ADM_FEDM
36,0.7498500522,spearman_ADM_FEDM
36,0.762007413,spearman_ADM_FEDM
36,0.7739308559,spearman_ADM_FEDM
36,0.7550451925,spearman_ADM_FEDM
36,0.7449345193,spearman_ADM_FEDM
36,0.8024485812,spearman_ADM_FEDM
38,0.7827521246,spearman_ADM_FEDM
38,0.7842358392,spearman_ADM_FEDM
38,0.7815374482,spearman_ADM_FEDM
38,0.768634747,spearman_ADM_FEDM
38,0.7358312789,spearman_ADM_FEDM
38,0.7890887442,spearman_ADM_FEDM
38,0.7800036218,spearman_ADM_FEDM
38,0.8051157819,spearman_ADM_FEDM
38,0.7663282627,spearman_ADM_FEDM
38,0.7708117163,spearman_ADM_FEDM
38,0.7707269244,spearman_ADM_FEDM
38,0.7367765842,spearman_ADM_FEDM
38,0.8211045694,spearman_ADM_FEDM
38,0.7556226362,spearman_ADM_FEDM
2,0.4374792062,spearman_ADM_FEDM
2,0.4255397516,spearman_ADM_FEDM
2,0.5434393949,spearman_ADM_FEDM
2,0.4168359739,spearman_ADM_FEDM
2,0.5175887906,spearman_ADM_FEDM
2,0.6216612385,spearman_ADM_FEDM
2,0.3089632303,spearman_ADM_FEDM
2,0.594142978,spearman_ADM_FEDM
2,0.6382971526,spearman_ADM_FEDM
2,0.433153357,spearman_ADM_FEDM
2,0.5854033106,spearman_ADM_FEDM
2,0.32321018,spearman_ADM_FEDM
2,0.577876608,spearman_ADM_FEDM
2,0.4948799828,spearman_ADM_FEDM
2,0.6546019477,spearman_ADM_FEDM
40,0.7789566133,spearman_ADM_FEDM
40,0.7467382452,spearman_ADM_FEDM
40,0.810849244,spearman_ADM_FEDM
40,0.761505412,spearman_ADM_FEDM
40,0.8148855303,spearman_ADM_FEDM
40,0.7521557469,spearman_ADM_FEDM
40,0.7505189194,spearman_ADM_FEDM
40,0.7516433333,spearman_ADM_FEDM
40,0.7597495683,spearman_ADM_FEDM
40,0.7920921268,spearman_ADM_FEDM
40,0.7564758158,spearman_ADM_FEDM
40,0.7788538131,spearman_ADM_FEDM
40,0.7646270561,spearman_ADM_FEDM
40,0.7730899771,spearman_ADM_FEDM
40,0.7882936342,spearman_ADM_FEDM
42,0.755519143,spearman_ADM_FEDM
42,0.7995739006,spearman_ADM_FEDM
42,0.7812324076,spearman_ADM_FEDM
42,0.7582588847,spearman_ADM_FEDM
42,0.7470911867,spearman_ADM_FEDM
42,0.8057780241,spearman_ADM_FEDM
42,0.7665258951,spearman_ADM_FEDM
42,0.8123885322,spearman_ADM_FEDM
42,0.7665473892,spearman_ADM_FEDM
42,0.812600838,spearman_ADM_FEDM
42,0.7931794658,spearman_ADM_FEDM
42,0.8002790845,spearman_ADM_FEDM
42,0.7894090146,spearman_ADM_FEDM
42,0.7786490579,spearman_ADM_FEDM
42,0.824467584,spearman_ADM_FEDM
44,0.7516135283,spearman_ADM_FEDM
44,0.8058935492,spearman_ADM_FEDM
44,0.7092023856,spearman_ADM_FEDM
44,0.827955848,spearman_ADM_FEDM
44,0.7923258003,spearman_ADM_FEDM
44,0.7819502241,spearman_ADM_FEDM
44,0.7470567902,spearman_ADM_FEDM
44,0.7496252193,spearman_ADM_FEDM
44,0.7842918226,spearman_ADM_FEDM
44,0.782782523,spearman_ADM_FEDM
44,0.7814102638,spearman_ADM_FEDM
44,0.7411527011,spearman_ADM_FEDM
44,0.7465152871,spearman_ADM_FEDM
44,0.7654850656,spearman_ADM_FEDM
44,0.7961545818,spearman_ADM_FEDM
46,0.8066868233,spearman_ADM_FEDM
46,0.7676003654,spearman_ADM_FEDM
46,0.8105679496,spearman_ADM_FEDM
46,0.7740392363,spearman_ADM_FEDM
46,0.7854946714,spearman_ADM_FEDM
46,0.8199047521,spearman_ADM_FEDM
46,0.7851106286,spearman_ADM_FEDM
46,0.7821000089,spearman_ADM_FEDM
46,0.7377399715,spearman_ADM_FEDM
46,0.6984503228,spearman_ADM_FEDM
46,0.7941461213,spearman_ADM_FEDM
46,0.8026335177,spearman_ADM_FEDM
46,0.7589789293,spearman_ADM_FEDM
46,0.7862271181,spearman_ADM_FEDM
46,0.7966040046,spearman_ADM_FEDM
48,0.7888890168,spearman_ADM_FEDM
48,0.7839375805,spearman_ADM_FEDM
48,0.7493677474,spearman_ADM_FEDM
48,0.8054405455,spearman_ADM_FEDM
48,0.8162755296,spearman_ADM_FEDM
48,0.7329559101,spearman_ADM_FEDM
48,0.7586576796,spearman_ADM_FEDM
48,0.7872218607,spearman_ADM_FEDM
48,0.7490430568,spearman_ADM_FEDM
48,0.7706948914,spearman_ADM_FEDM
48,0.8167352204,spearman_ADM_FEDM
48,0.8016075444,spearman_ADM_FEDM
48,0.8075264814,spearman_ADM_FEDM
48,0.7444647996,spearman_ADM_FEDM
48,0.7449000908,spearman_ADM_FEDM
50,0.7434602393,spearman_ADM_FEDM
50,0.7776032414,spearman_ADM_FEDM
50,0.7939519048,spearman_ADM_FEDM
50,0.786280679,spearman_ADM_FEDM
50,0.8013359219,spearman_ADM_FEDM
50,0.7754715921,spearman_ADM_FEDM
50,0.7517419787,spearman_ADM_FEDM
50,0.7710499758,spearman_ADM_FEDM
50,0.7873695033,spearman_ADM_FEDM
50,0.786889779,spearman_ADM_FEDM
50,0.7603127372,spearman_ADM_FEDM
50,0.7692632803,spearman_ADM_FEDM
50,0.7160769357,spearman_ADM_FEDM
50,0.7860901372,spearman_ADM_FEDM
50,0.7713712917,spearman_ADM_FEDM
4,0.6130637056,spearman_ADM_FEDM
4,0.5853610066,spearman_ADM_FEDM
4,0.6023797145,spearman_ADM_FEDM
4,0.6726126018,spearman_ADM_FEDM
4,0.557109448,spearman_ADM_FEDM
4,0.566750101,spearman_ADM_FEDM
4,0.5859784087,spearman_ADM_FEDM
4,0.6755263881,spearman_ADM_FEDM
4,0.6792472628,spearman_ADM_FEDM
4,0.5243802275,spearman_ADM_FEDM
4,0.5900734684,spearman_ADM_FEDM
4,0.5950371246,spearman_ADM_FEDM
4,0.5374494576,spearman_ADM_FEDM
4,0.6473626612,spearman_ADM_FEDM
4,0.6045181935,spearman_ADM_FEDM
6,0.662745813,spearman_ADM_FEDM
6,0.7163764101,spearman_ADM_FEDM
6,0.5601183739,spearman_ADM_FEDM
6,0.7153057432,spearman_ADM_FEDM
6,0.7077458178,spearman_ADM_FEDM
6,0.6420220127,spearman_ADM_FEDM
6,0.5642417128,spearman_ADM_FEDM
6,0.7035528432,spearman_ADM_FEDM
6,0.681023716,spearman_ADM_FEDM
6,0.6454488655,spearman_ADM_FEDM
6,0.6557500386,spearman_ADM_FEDM
6,0.6532689196,spearman_ADM_FEDM
6,0.6035563326,spearman_ADM_FEDM
6,0.7799667094,spearman_ADM_FEDM
6,0.616833758,spearman_ADM_FEDM
8,0.6546398586,spearman_ADM_FEDM
8,0.6887170522,spearman_ADM_FEDM
8,0.615394365,spearman_ADM_FEDM
8,0.652685119,spearman_ADM_FEDM
8,0.7264142243,spearman_ADM_FEDM
8,0.6653824744,spearman_ADM_FEDM
8,0.6919772578,spearman_ADM_FEDM
8,0.5758413562,spearman_ADM_FEDM
8,0.7629499536,spearman_ADM_FEDM
8,0.6757536941,spearman_ADM_FEDM
8,0.7647740985,spearman_ADM_FEDM
8,0.6877169127,spearman_ADM_FEDM
8,0.6967663634,spearman_ADM_FEDM
8,0.744934248,spearman_ADM_FEDM
8,0.776056842,spearman_ADM_FEDM
10,0.6930556112,spearman_ADM_FEDM
10,0.7230612718,spearman_ADM_FEDM
10,0.6412761872,spearman_ADM_FEDM
10,0.7315344768,spearman_ADM_FEDM
10,0.7130236606,spearman_ADM_FEDM
10,0.7168265518,spearman_ADM_FEDM
10,0.6982644826,spearman_ADM_FEDM
10,0.7565305816,spearman_ADM_FEDM
10,0.7672881341,spearman_ADM_FEDM
10,0.673786157,spearman_ADM_FEDM
10,0.6754284274,spearman_ADM_FEDM
10,0.688949263,spearman_ADM_FEDM
10,0.7549559412,spearman_ADM_FEDM
10,0.701137585,spearman_ADM_FEDM
10,0.7239426179,spearman_ADM_FEDM
12,0.7360923913,spearman_ADM_FEDM
12,0.809138695,spearman_ADM_FEDM
12,0.8067503409,spearman_ADM_FEDM
12,0.6778352962,spearman_ADM_FEDM
12,0.6891537334,spearman_ADM_FEDM
12,0.7247399205,spearman_ADM_FEDM
12,0.6786626322,spearman_ADM_FEDM
12,0.7077929076,spearman_ADM_FEDM
12,0.7453982355,spearman_ADM_FEDM
12,0.7167029883,spearman_ADM_FEDM
12,0.6276338805,spearman_ADM_FEDM
12,0.6888225275,spearman_ADM_FEDM
12,0.657881831,spearman_ADM_FEDM
12,0.7583870237,spearman_ADM_FEDM
12,0.7552100522,spearman_ADM_FEDM
14,0.7822542267,spearman_ADM_FEDM
14,0.7396594326,spearman_ADM_FEDM
14,0.7744659388,spearman_ADM_FEDM
14,0.7732537036,spearman_ADM_FEDM
14,0.7442379777,spearman_ADM_FEDM
14,0.7324265055,spearman_ADM_FEDM
14,0.6631398071,spearman_ADM_FEDM
14,0.7712995234,spearman_ADM_FEDM
14,0.7398793911,spearman_ADM_FEDM
14,0.779955273,spearman_ADM_FEDM
14,0.7349544251,spearman_ADM_FEDM
14,0.7567390776,spearman_ADM_FEDM
14,0.7740319643,spearman_ADM_FEDM
14,0.7735258137,spearman_ADM_FEDM
14,0.7660372032,spearman_ADM_FEDM
16,0.7398966043,spearman_ADM_FEDM
16,0.7590028265,spearman_ADM_FEDM
16,0.7984902579,spearman_ADM_FEDM
16,0.7798970179,spearman_ADM_FEDM
16,0.77006599,spearman_ADM_FEDM
16,0.7740031867,spearman_ADM_FEDM
16,0.7700633985,spearman_ADM_FEDM
16,0.7204120765,spearman_ADM_FEDM
16,0.7786323829,spearman_ADM_FEDM
16,0.690945601,spearman_ADM_FEDM
16,0.7098182417,spearman_ADM_FEDM
16,0.7438244694,spearman_ADM_FEDM
16,0.7293125491,spearman_ADM_FEDM
16,0.6612231313,spearman_ADM_FEDM
16,0.7541868624,spearman_ADM_FEDM
18,0.8087625964,spearman_ADM_FEDM
18,0.7466202879,spearman_ADM_FEDM
18,0.8019450877,spearman_ADM_FEDM
18,0.7679325328,spearman_ADM_FEDM
18,0.7795767617,spearman_ADM_FEDM
18,0.7455315878,spearman_ADM_FEDM
18,0.7379248361,spearman_ADM_FEDM
18,0.7571115077,spearman_ADM_FEDM
18,0.704801492,spearman_ADM_FEDM
18,0.7514252517,spearman_ADM_FEDM
18,0.7467197555,spearman_ADM_FEDM
18,0.7523100899,spearman_ADM_FEDM
18,0.7278305798,spearman_ADM_FEDM
18,0.7441899168,spearman_ADM_FEDM
18,0.7294315578,spearman_ADM_FEDM
